a,b,c,d
2.884535944132538816e+02,2.740919205941130485e+02,5.449119545651465160e+02,6.906481421463213337e+02
4.127412122260862816e+03,4.500838683670068349e+03,5.014459540725672923e+03,2.082318155677991854e+03
6.095695512445934128e+02,5.488020730383102546e+02,6.668403684645121530e+02,7.183214805069137583e+02
1.032330869635067643e+02,3.292280694592111558e+02,1.394702607807335539e+02,2.532418790502765660e+02
5.137201085291754907e+02,7.203474969340206826e+02,7.686841505186946506e+02,1.249586878480507494e+03
3.581494405165880153e+02,4.068071898782994822e+02,4.689038516402479218e+02,4.455657229028738584e+02
8.711600117354904569e+02,7.646505194114412234e+02,5.994902748930226153e+02,5.039496131116261495e+02
1.615791672118361362e+02,2.487752433950400928e+02,2.348487883878995888e+02,4.392702562172161151e+02
9.148034805144669690e+02,7.441326622321622608e+02,8.836617526313964390e+02,8.668281223280024506e+02
1.044568327885444432e+03,8.880772059278909865e+02,8.399713720469145528e+02,1.443323528002513285e+03
1.428610312406122773e+02,5.622800551226704329e+02,1.965951713791871214e+02,2.029073235006346181e+02
1.150255621925339682e+02,1.312539701349140557e+02,1.475506794555192869e+02,9.546152268151902831e+01
2.670911368150403860e+02,2.069451153699276347e+02,2.744460839126668361e+02,1.767253690272225413e+02
2.200987483152123048e+02,1.613264413503799801e+02,1.540911122891585876e+02,1.537084644286958905e+02
1.316274015456133952e+02,1.412737121366145345e+02,9.560088770701544547e+01,9.680730776632744039e+01
2.310376853775971085e+03,3.060218177947724143e+03,2.334766799622435428e+03,3.029732422116086582e+03
5.390615781422681039e+02,5.037940378768037704e+02,5.070013504157508351e+02,4.866384151714225936e+02
6.011374415267955129e+01,6.701940216595987465e+01,4.193068561418404272e+01,1.091180574942175241e+02
1.692810295820376325e+02,3.765369728719442151e+02,3.702221634016395910e+02,5.800103286161107690e+02
1.828593302097797960e+03,2.350575328496464408e+03,1.607264994921338939e+03,2.308336494253673663e+03
1.760891324485614291e+02,2.180558917908843739e+02,2.392555421475075264e+02,3.353890511576123572e+02
1.350508249728744886e+03,1.554642113622495117e+03,1.432751473947949535e+03,1.439625323886930801e+03
6.418412661384024887e+01,4.710783881436306331e+01,3.576605123127913544e+01,6.398055530297410343e+01
8.873172362930235977e+02,9.629813129589707614e+02,1.002800970286706274e+03,1.228517265952315938e+03
9.215488000645642330e+01,3.068483765293535726e+02,1.455247465772833380e+02,2.524348007574269559e+02
4.625752737468739610e+02,3.727031022717737869e+02,7.226262743915087867e+02,1.205024149167630185e+03
6.875465038584204649e+02,9.519566984480472911e+02,5.811140745149320992e+02,5.562346607617515701e+02
2.632675037744214023e+03,2.456170512556980611e+03,2.653352945590139370e+03,2.300241388989209554e+03
6.414188530666343695e+02,8.016386131064274423e+02,9.908691987930371852e+02,7.183268962779171716e+02
9.756426714712633839e+02,1.200654384269904313e+03,8.861503116828459952e+02,7.524235823624417208e+02
3.141465523324500282e+03,4.794691505521383988e+03,2.862268916195007023e+03,2.875584037820142385e+03
1.378366908784336999e+02,1.484217856385272967e+02,2.187735857111085807e+02,2.222271046807894095e+02
2.858208675645119570e+02,-3.606490733618267797e+01,2.826335262886750570e+02,3.431446666582070861e+02
1.216696453671466287e+02,8.114825434223875789e+01,1.267586977624312397e+02,5.386471685185397007e+01
3.300785372236794046e+02,3.331888112238802364e+02,2.718751439244001631e+02,3.958448877736737472e+02
7.125715686108500222e+02,7.337503952030874643e+02,7.148080987697871933e+02,7.487948189827452552e+02
4.400933336300751648e+02,3.649863039341911986e+02,6.376834344660475153e+02,6.182011602181696617e+02
2.254575749852401714e+03,2.372950406286258385e+03,3.342395280160619677e+03,4.103299750339981074e+03
4.070976544544627274e+01,4.574982177603852307e+01,7.141583136534674736e+01,7.798889061060134509e+01
1.132645818882207038e+02,1.216905957895838668e+02,1.330127666699122813e+02,1.254524373486622295e+02
7.564350835193741887e+02,1.335442987753006946e+03,1.249408620737925276e+03,1.046687907595913657e+03
7.445618415322516057e+02,6.774426682494688521e+02,4.031627529916859771e+02,8.212375799371009180e+02
1.368571245982487198e+03,1.569007366989065076e+03,1.776880175037817253e+03,1.559146520957267967e+03
1.580566607723192874e+03,1.050814024662019392e+03,1.453310456842626309e+03,1.087388288921862568e+03
1.435713770584669192e+03,1.606199799895245405e+03,1.655451628544131836e+03,1.825937657854708505e+03
2.943592332051695735e+02,4.037171867928980191e+02,3.316518050518409382e+02,9.356298405916643901e+01
6.069036906159858518e+02,5.720929976691630827e+02,6.736743273905426577e+02,8.859911093728599099e+02
2.187978302287520819e+03,1.698750151903932647e+03,1.978666498425704503e+03,1.647169935134453681e+03
4.129755030829894480e+01,4.982842430035574210e+01,6.973570222434682364e+01,9.477811534295251761e+01
2.908178634210040059e+02,2.609670846812232412e+02,2.381894353673730791e+02,3.411177209458411994e+02
1.044697490919122060e+02,8.245434267916051851e+01,1.976595354575178760e+02,2.749059984190122918e+02
1.565029468819920567e+03,1.654321006402748708e+03,1.198578864391917250e+03,1.733536760704474545e+03
2.161665741880176029e+03,2.340749997715131940e+03,1.998918655482375243e+03,1.743818544106393801e+03
2.395143340538072891e+02,1.217815595587750721e+02,1.490734278474203620e+02,1.840779438721957320e+02
1.918789002728287301e+02,9.074707634969821868e+01,4.043356066618605382e+02,2.741548596689153783e+02
8.650034537142192903e+02,7.754318301467117180e+02,8.094934445681634543e+02,7.617575054810521351e+02
2.084271777076574494e+02,5.228200900545054992e+02,2.501664218749369013e+02,1.862744809302022020e+02
7.756370633170903375e+02,1.201594600953229246e+03,8.372053184754099675e+02,7.990328463303166018e+02
3.348465178596248961e+02,2.454725083313746268e+02,2.206290060332348730e+02,2.703710510454659470e+02
9.413893327277223761e+02,7.904592198472555538e+02,1.086701529178558076e+03,1.017767379923727162e+03
1.463593032156493621e+02,1.085733183930039019e+02,2.555286369545139848e+02,3.700692487023056287e+02
5.230827131180639356e+01,1.102550290261443138e+02,1.169831603271158684e+02,1.081182390937981808e+02
1.877604628047668882e+02,2.506492212372548920e+02,3.598742286590380104e+02,1.835015913233974914e+02
7.924354981003071430e+01,2.423008172812344014e+02,6.880662470275835858e+02,5.967503148312260919e+02
0.000000000000000000e+00,1.115799031584554513e+02,7.914940296925959728e+01,-5.720530234255933522e+01
2.341313454929214686e+02,1.586001612286522970e+02,2.119729567596842514e+02,5.355758907935252466e+01
1.742583942148787628e+03,1.928732398536746359e+03,2.046114900817691023e+03,1.782378358968688872e+03
2.491518777679895038e+02,7.051008823698097672e+01,2.561270439537132688e+02,2.087921079078466278e+02
7.198737855013426952e+02,5.940340308902569859e+02,9.394835570466880199e+02,8.712658512000681412e+02
9.406911964497766121e+01,9.910126445122917005e+01,4.766508648868259002e+01,8.827522790875906367e+01
3.589757918998234913e+02,3.474428064121429429e+02,3.746472995766422969e+02,4.058909901070273918e+02
1.843565822032245478e+02,1.594404485821679316e+02,1.174568283559113127e+02,1.911212446740934467e+02
4.821398460910581889e+02,4.140623374889540287e+02,6.576811887902890703e+02,6.039805461137264047e+02
5.555611283244503511e+02,2.722311459177869324e+02,6.164302592859567085e+02,8.030691752255404481e+02
1.097436887637466498e+03,1.442113809969538806e+03,1.431137352374650163e+03,1.189046470576739466e+03
1.264714337350109190e+03,1.843475983869238917e+03,1.557406574951241282e+03,1.555818673051825044e+03
1.927693626752577245e+02,2.359155778280050129e+02,2.222722423135460588e+02,1.736801402733952386e+02
1.211542759981572772e+03,1.088242957540060388e+03,1.101468952913361136e+03,1.526457949168910773e+03
1.779522292998746025e+02,2.153912313363962028e+02,1.290764830245157953e+02,2.238448471086892653e+02
2.046597679333833071e+02,2.032118534507278298e+02,1.059026675532545312e+02,1.015822534470381697e+02
6.042959769253784543e+02,3.055251002798427749e+02,1.084889562928740588e+03,1.040598803725340758e+03
6.402226390251858845e+01,6.081123433247598342e+01,5.739237803683684547e+01,5.120174538637310491e+01
1.412108355509390947e+02,1.025445857066278563e+02,2.122431630019908937e+02,1.009301583023664364e+02
1.027783740030809412e+02,1.235918285795982001e+02,1.110335617880094503e+02,8.229682221190782343e+01
3.067743539186622002e+02,5.607240864339922837e+02,5.038977925688630535e+02,5.118476209357139624e+02
4.623562593358184358e+02,1.484371285347217793e+02,5.151755048039633493e+02,3.827305781092752568e+02
1.211620276183840730e+02,7.778738341075408869e+01,8.362930916010054716e+01,5.876345355797000991e+01
2.732500475395764170e+03,1.981930194955500610e+03,2.864755719470752410e+03,4.348904923427402537e+03
3.105802024320785677e+03,2.657504843483253353e+03,2.510054622722637760e+03,2.499718002190004427e+03
3.864129880752996087e+03,4.907275699473735585e+03,3.092177729814231498e+03,4.044347936304114228e+03
1.399842342297831692e+03,1.393821613324026430e+03,1.368340779612512961e+03,1.363129039442030034e+03
1.100246600844446903e+02,7.747256872275806927e+01,2.012230890599365694e+02,1.900403122367318929e+02
1.135436009289517472e+02,1.905439003078633675e+02,1.233051692217722035e+02,8.123477697057285241e+01
7.554972939286729172e+01,1.743546354238773120e+02,1.063520555039054187e+02,9.265952979514645449e+01
7.034108281921388652e+02,8.180323532354806275e+02,9.696823246230309223e+02,7.709921484680756976e+02
1.757197037975491867e+02,1.952934671876127481e+02,2.311756490577565160e+02,2.345682412133899675e+02
1.640702264266359975e+02,1.167937053319624425e+02,1.506489708954480591e+02,8.654134966213641178e+01
1.376585950460981849e+02,6.092109162182615023e+01,2.088265434489258325e+02,1.799851690224713536e+02
2.014307018694664180e+02,1.314536461168183337e+02,5.143672910323882661e+02,6.256624595071018575e+02
4.423128019094683054e+02,4.889507061046163585e+02,4.346987232327292077e+02,5.085017626117475515e+02
2.360196929965902939e+02,2.128856779893726241e+02,2.992501664032988629e+01,3.882987818944030778e+02
1.170384222122795705e+02,1.317383804216789827e+02,9.754583628372014914e+01,1.383249486811864983e+02
1.054758751457293044e+02,1.219492774685460148e+02,1.716147239731587320e+02,1.443833144169829836e+02
1.608922525294724721e+02,1.893228489338236784e+02,3.986715006373655257e+01,-7.780508477602836592e-01
2.991003708438078661e+02,5.871498556751362230e+02,4.714046307140320664e+02,6.186839783868489349e+02
1.871587444359542189e+02,1.871587444359542189e+02,2.576679899988612306e+02,2.576679899988612874e+02
9.456291641126771310e+02,1.029139600124962726e+03,1.088118751019044566e+03,1.111984045018402639e+03
2.020126057112420881e+02,2.992778555745709355e+02,-3.404624471878634040e+02,4.691088334105233457e+02
1.072795008440565567e+02,9.204188790748402482e+01,1.169801094165404294e+02,1.086672828716363881e+02
1.331845708734267930e+02,1.674072972665230452e+02,1.370398942867401217e+02,1.435197126601017032e+02
4.131353843491190787e+02,2.035652310721377773e+02,4.855508195485684269e+02,3.814591371118643224e+02
8.088206350530482496e+02,1.637997950301722767e+02,2.989239128553420528e+02,4.514855980398422162e+02
7.292094569708129939e+02,8.186718398947374453e+02,7.024820597028503926e+02,1.116576623943974482e+03
2.096648083100107840e+02,3.682195444536644118e+02,3.232418929805749030e+02,1.898936393083874350e+02
4.715376120691515212e+02,4.944750066228519927e+02,3.054352452893893997e+02,1.959851254850876501e+02
1.852959334739251176e+02,1.924226803942184461e+02,8.178413100505073885e+01,9.369098894046639714e+01
7.146364129257599416e+02,7.557506808952083475e+02,8.231577169278274368e+02,9.142533363837713978e+02
2.773933662300390779e+02,1.848301980134184532e+02,1.821168290461037884e+02,2.013300074299306743e+02
1.664528213657814035e+02,3.181023374012093541e+02,2.804888551905638110e+02,2.731512869333815274e+02
5.796551869699324016e+02,8.361206632098571845e+02,6.871572246011617153e+02,8.495776496084841938e+02
7.356393131881753789e+02,6.598210436262381791e+02,1.183194952432268337e+03,7.238924029637970534e+02
1.883535449233496877e+02,1.549930380464730035e+02,1.003857818888275517e+02,-2.046308494581888482e+01
-2.240918163158608678e+01,7.166663269057988828e+01,1.512341692124937822e+02,3.193002519169348830e+02
1.585895628234545029e+03,1.585895628234545029e+03,2.503339544329418004e+03,2.365652475254871661e+03
9.456708581568878458e+01,2.080236552074923679e+02,1.428085664368266521e+02,2.614733448255023518e+02
1.751303966380890245e+02,2.205403520609686439e+02,2.034040400683241501e+02,1.084422624605988261e+02
2.377475801096872601e+03,1.459176606765590122e+03,2.369194699226596640e+03,3.253568282078314951e+03
1.828987463640015221e+03,1.421633399646309272e+03,1.702702664407282327e+03,1.311481938354426802e+03
7.106430807658978210e+01,5.728647056093210210e+01,5.345647791373725966e+01,7.269548448587650569e+01
1.528962478033920718e+02,4.503898176520793868e+02,1.099589665472115456e+02,4.604544860087758025e+02
7.981859040266451757e+02,1.278402281210868978e+03,1.293517791860701891e+03,1.579549184046515620e+03
1.033581879974796038e+03,1.569856972079922571e+03,1.573235265837116458e+03,1.520843957133877893e+03
1.878408014864759480e+03,1.748803389385167520e+03,1.846251663690375153e+03,1.793278152984599501e+03
3.878144418929489348e+02,2.887951667526166943e+02,-1.685878623895892403e+01,1.859953958369811460e+02
-2.640378243486737553e+00,-7.318080268227712182e+00,3.008039026104146387e+02,3.163606052352834013e+02
1.800034215029542963e+02,1.825552607159798413e+02,1.841276782678311008e+02,1.925164111518107291e+02
4.429349860529369494e+02,6.466442378280130470e+02,4.382469147498052280e+02,3.841491363009696443e+02
3.004301554516287638e+02,3.067045836963392276e+02,3.924816782499362944e+02,4.306990691079564044e+02
1.106292785430927324e+03,2.072252446989736654e+03,1.090898953482719435e+03,1.536385992119991897e+03
2.618831233022936544e+02,2.582800311366041797e+02,2.019007442810431030e+02,1.015434057417821236e+02
3.295129052979762037e+02,6.206765013788048009e+02,7.424417779050799027e+02,2.175227442657570620e+01
2.751172773163934266e+02,1.836863935424019019e+02,2.328362992530515498e+02,1.432812140303119008e+02
1.196188222106565320e+02,5.772364946799171292e+01,1.584424197532759990e+02,5.467022350261217412e+01
4.327364775539672337e+02,7.076887848606522766e+02,4.241609583311927736e+02,5.135189313310954731e+02
6.945991104628607218e+02,7.243286394316871792e+02,5.832422414319614745e+02,5.681027557364607219e+02
1.122803008392234858e+02,1.590425878967445499e+02,2.302578681369043352e+02,1.713722321147491243e+02
5.572383006335203390e+02,6.081151417523211649e+02,4.901448449407362773e+02,9.114590407998792898e+02
9.439252778487370961e+02,5.427672673453904508e+02,8.064402092622455029e+02,7.663405466482274733e+02
1.009332546223944149e+02,1.104268613109901764e+02,1.742221308985247674e+02,1.340767738046111788e+02
7.031096418180457874e+01,7.812272973785444208e+01,1.341919690980214455e+02,8.884870293289461074e+01
6.162105510755064870e+02,6.409886379311648170e+02,1.080009412200580527e+03,1.474325439060775352e+03
3.088535998357617700e+03,3.652984634943034962e+03,2.518358632197620409e+03,2.392551511653018224e+03
2.436277498183362241e+03,2.655952466951139286e+03,2.574588774116100922e+03,2.925050237121507507e+03
2.533422684973891137e+02,2.676559813667433900e+02,2.889618772911310884e+02,1.629314447320315082e+02
1.081346723401956638e+02,1.824054536809912292e+02,1.058907750466516262e+02,1.724609079314723488e+02
9.959452926087006119e+01,1.044236543160981938e+02,1.380950957546774305e+02,1.145098886111579333e+02
1.097468618420512882e+02,1.202333358682816140e+02,1.656865216146927082e+02,1.941147589074950019e+02
3.516950393157748067e+02,5.058333831456641860e+02,5.588760965505625791e+02,4.233690334299628830e+02
1.475893408373009379e+03,1.371191150545622577e+03,1.181955056059566232e+03,1.418858292293636850e+03
1.983718238484017320e+02,1.762807412819321939e+02,1.752174957721030069e+02,2.578399329163228231e+02
1.853450500462209050e+02,4.587996050380507427e+02,5.337180354501052761e+02,8.097030074132690061e+02
2.648872645581321308e+02,2.573776886553318946e+02,5.024443042206037262e+02,4.962627899885195006e+02
1.362679521931604540e+02,8.333234686853040785e+01,1.032803757862226774e+02,1.668666756499990242e+02
2.415743007574081105e+02,2.669583754295220501e+02,3.641711306059161188e+02,2.275633290545701470e+02
3.350997924972587043e+02,3.587594882985397930e+02,1.445706695325955877e+02,1.146237230635321964e+02
7.837825533344146152e+02,4.396724675679694769e+02,6.449312302701489443e+02,8.340384916891150624e+02
2.177839980194412419e+03,2.712453171769347591e+03,2.837665141607312762e+03,2.367375122882118376e+03
3.465644513692177497e+02,4.425486016819428983e+02,5.390579365814650146e+02,7.347881153172144195e+02
8.759070671647152722e+02,7.538813457161751330e+02,9.487932228302686326e+02,1.042750861933513306e+03
4.209875198223291477e+02,3.724284401122343411e+02,7.869613032874976852e+02,7.451965705680049723e+02
1.766713977615349620e+02,2.822130925702849140e+02,1.085014400326496400e+02,2.113711732947849669e+02
7.680863875802589291e+01,3.910094976869367400e+01,4.436536852168607936e+01,1.491363978940987636e+02
1.913693623851303016e+02,2.909771086364516464e+02,2.084245850114471921e+02,3.974406547299865906e+02
2.849147717972609257e+02,2.957657286148213416e+02,2.517901635326724943e+02,2.400212951557509484e+02
4.539147858841221819e+02,3.824168959846627445e+02,4.237100626309164113e+02,3.458657775227862317e+02
6.269167212727919605e+02,5.506748898923170827e+02,8.862990680489389206e+02,8.811201877865480583e+02
2.968842487697038450e+02,3.837305545672839457e+02,4.675345351442020387e+02,6.339000847596201993e+02
1.308246984154869494e+02,1.481214047055705123e+02,1.000730962872508343e+02,1.096859004713039099e+02
1.603526383947944964e+02,4.023654013898090511e+02,2.488354697573715839e+02,1.779356584443263785e+02
6.359208259211304721e+02,5.898920424597614556e+02,3.176061339178380649e+02,3.051567012088879665e+02
2.561156464571113247e+02,2.648503036829050075e+02,2.738960335451567971e+02,3.561857524407007531e+02
2.456571500165714212e+02,1.899063640849392982e+02,2.049365986744461168e+02,2.119889392712882170e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.792782557555744916e+02,5.375582616731020380e+02,5.677924268791742861e+02,5.260724327967017189e+02
2.390640883668880576e+02,1.019558733097471759e+02,2.256611199915352586e+02,1.817721908333755891e+02
5.114392769136331935e+02,7.965758732666470223e+02,4.631934356198199225e+02,2.538367123658956075e+02
4.284947810222757880e+02,4.329329449178169966e+02,6.669208935446170017e+02,3.623267740043804110e+02
5.869628686339887480e+01,1.081188382255935210e+02,2.506620804776547971e+02,1.226497639911563340e+02
1.102771725806107952e+03,4.419326641849371526e+02,1.317196322929571579e+03,1.151037272412306947e+03
1.893429920717805715e+02,1.604290079591129938e+02,6.704424007992733436e+01,2.726953977346214515e+02
6.521907596574974377e+02,8.616475773507297617e+02,5.431944466842749080e+02,7.947611970545676741e+02
3.999236999267674946e+03,2.677155258765180861e+03,2.507406220746973304e+03,2.108562667071221767e+03
5.668334677810446465e+01,7.624848461609708750e+01,6.881952445412055397e+01,4.121447655100078578e+01
4.917021486274789822e+03,4.407152305784196869e+03,7.172243893215872959e+03,3.662494086597365367e+03
5.980557158707620147e+02,6.897426412330745507e+02,2.219492518270747610e+02,1.318548079509089916e+02
9.127194305768998674e+02,9.828047394219637454e+02,1.353276899320985649e+03,1.330983733007444698e+03
8.823995430164772813e+01,1.631383844911802683e+01,1.013144119103389897e+02,1.164074168064297652e+02
1.143638282326923672e+03,1.203346040444891059e+03,9.739157000176546717e+02,8.959278907700027048e+02
9.426753268778281836e+01,1.473001362077948500e+02,1.695293343654036846e+02,5.571817483744054300e+01
8.361579171571236202e+01,2.920440825962811360e+01,2.211370093195580182e+02,1.578060431499505114e+02
1.673710873207321015e+02,1.972327336238815292e+02,1.245542426751898688e+02,1.791434812689852265e+02
2.378773767514462349e+02,2.040717272739559860e+02,3.475434228872873064e+02,2.558808695300970726e+02
1.241156938189307084e+02,6.308208975887325920e+01,1.689881097480632945e+02,6.251974952997938928e+00
1.340759738660091216e+03,6.975435433152016458e+02,1.643663544439652242e+03,1.083948906305787887e+03
9.479495918726458115e+01,4.242336100421852052e+01,4.655721047957512582e+01,9.498405981936787157e+01
4.910124201881891963e+02,5.221572512449350825e+02,3.525594355492232808e+02,1.845255965917693004e+02
1.003781596211472106e+03,1.003781596211472106e+03,1.071741853196867851e+03,8.788364097506513417e+02
2.049710101972076188e+02,4.008177978063952764e+02,3.809873739847153047e+02,2.869455316582544810e+02
1.105117291902203533e+03,1.217132324072948677e+03,1.996539092441018283e+03,9.904686426619805388e+02
1.645840484202376786e+02,1.431152608352934124e+02,1.382455242983794221e+02,1.822605354783796372e+02
3.182623375781901700e+02,3.382472102839907393e+02,3.877255346276796786e+02,4.061269061636369315e+02
-1.148290972371292895e+02,-7.109610466091631054e+01,1.075239448176702552e+02,4.826955554143760310e+02
2.188632791769399830e+02,1.030835517315513670e+02,1.050539688529950269e+02,2.020281959841898924e+02
3.747831747768492278e+03,4.100673920717069450e+03,3.340290614216600261e+03,5.566585092638827518e+03
8.445945318944005464e+01,1.618870333788186997e+02,1.316749375705302896e+02,5.820894028149231758e+01
6.700531578771280010e+02,6.828763948077413488e+02,4.809233623807595563e+02,4.145308251792803844e+02
4.012891098419138871e+03,2.261600828256999193e+03,2.691684540467258557e+03,3.723131958591366129e+03
3.734380969576179723e+02,3.526780932408209424e+02,2.630793516006092432e+02,3.778033807506529342e+02
2.504624132105130229e+03,2.518197574317861381e+03,2.628628499366054257e+03,3.211401926607131827e+03
2.434553669831323077e+03,1.260252655418835502e+03,1.732346380036182836e+03,1.954074317467651326e+03
7.859598246113342839e+02,5.351436996416272223e+02,7.266831214257775855e+02,3.195405851763897545e+02
4.945345512898207971e+02,4.929490230556439201e+02,5.214200422125809382e+02,7.446430126205420947e+02
1.019044815777423310e+03,1.060430156266275844e+03,1.658959260714009815e+03,1.387976103488822446e+03
1.983987572827478232e+02,2.028816137570659635e+02,2.014006041339575290e+02,2.550185113558308387e+02
2.490827284450651575e+02,3.150003576010006441e+02,2.945411575524237833e+02,5.398923359172216578e+02
3.873770342448198107e+02,4.160283354241053644e+02,1.028058100109704128e+03,1.114629800826003020e+03
3.866323714448902251e+02,3.866323714448902251e+02,5.654171152424478350e+02,5.654171152424478350e+02
1.079299505187917987e+02,1.105566155171582352e+02,1.321418270863838984e+02,4.902837199845029659e+01
4.980605769907080571e+01,1.273682027466100237e+02,8.247061663713131097e-01,2.323674010064466700e+01
4.336875385158717791e+02,4.587125917296583566e+02,5.320351874765805178e+02,6.682552271627088203e+02
8.576222172115467401e+02,1.462799494340040837e+03,1.133443351167480387e+03,2.100652075982422957e+03
1.752816135460134603e+02,2.355393066141249108e+02,2.823549624750266958e+02,1.718509882497149732e+01
5.158741390861716525e+01,2.703825504933026380e+01,2.129618416259662439e+01,3.539645680959417007e+01
7.874153266755218965e+02,1.215050520815668051e+03,1.199106180240808953e+03,1.029529211235102593e+03
4.556237043213831157e+02,4.392077598489811976e+02,7.312974832368882971e+02,6.015848611396231718e+02
1.118484807889361036e+03,7.548210700383976928e+02,1.624340390900119473e+03,1.150712932764841071e+03
1.004464289784864661e+01,1.469715463766844152e+02,1.428973638955523882e+02,1.292479843950557381e+02
4.597589733921220301e+01,4.073300460621186403e+01,3.586332729225831883e+01,3.853984987651769245e+01
2.996845094194291619e+02,1.374353773893487300e+02,7.735196666904145957e+01,3.321762231233332159e+02
4.307639454720950312e+02,4.364258923319846986e+02,2.667895036937989062e+02,3.137035411846716784e+02
5.083423315002757477e+02,6.064679921463006167e+02,5.684008686630959346e+02,4.993158215798767969e+02
1.962504265380808420e+03,3.207521734760592153e+03,3.007685927803539926e+03,2.874461365929204931e+03
1.172633786555783928e+02,1.416322151023489369e+02,2.795877439011824777e+02,4.544635183281312152e+02
6.993237903041023174e+02,7.509023280580595383e+02,7.019932158840663305e+02,8.309389167441711379e+02
1.545470641247137564e+03,1.356937221265485505e+03,1.467732504113576624e+03,1.160348405118107394e+03
2.690403127722726140e+02,0.000000000000000000e+00,2.629629596064062866e+02,1.892986454325757393e+02
2.231468811028390746e+02,2.144577561486369177e+02,1.428568838931437028e+02,5.873763657017715900e+01
2.308171439925997674e+02,1.210370913972312223e+02,1.193675221296270337e+02,1.289377468278061656e+02
1.482020940298456253e+03,1.439420489221408388e+03,1.522163178651062708e+03,1.427476638839701309e+03
3.637710144217243737e+02,-1.368135786528159201e+02,2.814433022315243420e+02,2.410128068074733960e+02
7.301172583178852165e+02,1.175521235992285710e+03,1.837081344245947093e+03,1.722062920864818125e+03
5.383447239441768488e+02,8.484365479647838129e+02,1.050474451192657170e+03,1.089949826252850926e+03
2.165182868861124064e+02,7.692370094341549702e+01,1.321085838695449013e+02,1.754225318520652195e+02
4.608654127687087225e+02,4.027733549794662622e+02,5.529578763590175186e+02,4.975097695421717958e+02
9.078477920093270086e+02,9.128994478640859143e+02,8.416832095029842549e+02,8.629322933800500550e+02
-4.108122212330107459e+01,1.372543473307647730e+02,7.136568703451486329e+01,-6.498976760645201978e+01
2.193989080856238729e+02,2.456637009123245150e+02,3.000487812150662421e+02,2.610713593828203329e+02
4.375667324661636712e+02,3.229990745186987624e+02,3.016410766933949503e+02,6.411138558802775833e+01
-1.501087998830733028e+01,1.857209072161777499e+02,4.049411053950669981e+01,5.464892616928934643e+01
9.583820716871722425e+02,1.355557693409966987e+03,1.396839590993165757e+03,1.180004239998723506e+03
6.662258459117690279e+01,-1.508831726225914238e+01,1.086505223442592069e+03,1.032127988524095599e+03
0.000000000000000000e+00,9.046166491370613016e+01,1.474539103946119383e+02,2.622449016345892687e+02
1.857072934040703331e+03,1.760866920799656100e+03,1.584630608012307903e+03,1.838125194257927888e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.039649320839692450e+02,2.286799003864180122e+02
5.822951966771955767e+02,6.489915752920238674e+02,4.252905286392533526e+02,3.104617024722426208e+02
5.608878880742881847e+02,4.285395283701112703e+02,5.709996943213287750e+02,5.765984319288070310e+02
3.055964378975120326e+02,2.119827633330745869e+02,1.547765427038956432e+02,2.534113475542717424e+02
2.191625137913340950e+03,2.723244150701618764e+03,3.046920438799211297e+03,3.506668812162869472e+03
5.912264907771365188e+02,4.072369933278076815e+02,3.563120698467470220e+02,6.534649276005320644e+02
2.794284597793474063e+02,2.802691892496167156e+02,2.625069698732251595e+02,2.686904955747460235e+02
3.205727919672183361e+02,5.429280016630419823e+02,3.508145507984180540e+02,3.581139619796859392e+02
7.871379419817243672e+01,7.268110157758408718e+01,8.103506249112547266e+01,1.606760795991298210e+02
2.773778286188589846e+02,4.011215750357126808e+02,4.130945466292575929e+02,5.006686758724546280e+02
1.681979313227440400e+02,1.159864641446619515e+02,4.674343667235435191e+02,1.406132246911657546e+02
8.812194967769720506e+02,9.376473768089919076e+02,8.396758536703987374e+02,9.139811459819064794e+02
2.565256925360449358e+01,4.796195811507712392e+01,7.076421689041865193e+00,3.725299905049786275e+01
1.073578180431612736e+02,2.984081762365550503e+02,3.237358845540925927e+02,4.777841701251074937e+02
1.070552087733223487e+02,8.534753280633152883e+01,1.001756924193424396e+02,9.569903476151576172e+01
9.451998968132830896e+02,6.991813989210255613e+02,1.387347125170111212e+03,7.378238300140021693e+02
4.561102994431854313e+03,4.935268003561925070e+03,5.314420050083594106e+03,4.865306308485083719e+03
2.688787169979769715e+03,2.392470508796204285e+03,2.829474274848456389e+03,2.596680074508386042e+03
3.058956255498595738e+02,3.042300701464461099e+02,2.072604580960843066e+02,2.867190672099784479e+02
3.604946677833135254e+03,3.779372580876986376e+03,4.077635977155945056e+03,4.671612171162083541e+03
6.854204417234213054e+01,6.468415946616752876e+01,4.696280034510304802e+01,1.182607350494498633e+02
3.781626964459782130e+02,6.181139168209762147e+02,3.844078558702601072e+02,5.329823581632251717e+02
2.844404699915827450e+02,3.460624909792100539e+02,3.622367311600004882e+02,3.147909550685045019e+02
9.212317208157051027e+02,4.925595442687055083e+02,7.416475009087650960e+02,9.352055803056019840e+02
9.044190127347582120e+02,9.263455688393451055e+02,1.039557628611708424e+03,1.074623691415040412e+03
1.520466001836612335e+01,5.764347487670098502e+01,9.057676186271390151e+00,4.753644798185961662e+01
5.813059485451544788e+02,5.535232751594260208e+02,5.194030788124199489e+02,4.058075191936443389e+02
3.375486536629501870e+02,3.861817028989822802e+02,4.838884310796211139e+02,4.861793222859481602e+02
