a,b,c,d
4.802592741000623278e+01,4.108565130331287207e+01,5.638470807448814526e+01,4.970045580758051784e+01
4.344792072036047159e+01,5.187247579400719388e+01,5.403813910310392288e+01,5.691719528792025784e+01
2.461339822249300084e+02,2.541804012213483759e+02,2.580359039594306978e+02,2.225826507764039661e+02
6.866877404859171463e+01,5.996509190052671556e+01,6.733284280745161254e+01,6.679487295608826969e+01
2.549529079233827389e+01,4.880044933694721720e+01,3.370611781035795929e+01,5.165738896801433100e+01
6.755936673998722597e+01,1.151091391670346127e+02,1.054520974024866860e+02,1.027983978317882645e+02
6.758681374764510963e+01,4.501910506685435820e+01,5.658757338769315481e+01,5.454957888877133598e+01
7.559667789804117888e+01,8.115166038604068888e+01,7.650766815468236359e+01,6.394955448776624252e+01
3.896437504885282266e+01,3.733266876124637434e+01,3.466941412425838109e+01,7.067179117723158299e+01
1.001049178639402584e+02,9.099558463131164388e+01,1.049833479704918204e+02,1.077180516917199355e+02
1.826778146583218643e+02,1.759503524719540053e+02,1.383027823397755753e+02,1.707476566512611669e+02
3.109453396681236725e+01,4.944635898460499845e+01,3.528123957245218634e+01,3.455026541827603381e+01
2.789816731817284179e+01,2.895494982122993832e+01,2.728120885697364884e+01,3.041434391843993268e+01
3.389618552226737336e+01,3.545212743358964502e+01,3.673243537907755751e+01,2.356398342265199020e+01
3.649245375236313293e+01,2.381027426834788230e+01,2.358188837044112418e+01,2.402762619770442143e+01
1.788135986790676668e+01,1.880494498998025676e+01,1.909090835846322420e+01,2.081867464871491080e+01
2.299576816013905898e+02,2.724892843372753646e+02,2.246545515246240257e+02,2.810563712636935065e+02
9.966544895211075072e+01,7.410812616605659287e+01,9.620724342926095574e+01,8.581266461362527309e+01
1.754077511135968592e+01,1.328132931798399241e+01,1.014189927860131490e+01,3.007917798792840358e+01
3.325962888345719648e+01,6.239664859542296682e+01,7.070860189460479717e+01,6.102002211749572069e+01
1.576474527945355817e+02,1.779435346091423185e+02,1.549630511946876936e+02,2.149222273984503886e+02
6.202807707849065366e+01,7.048262247773223521e+01,7.083429074259362324e+01,1.413373637332703652e+02
1.311266026078596951e+02,1.312654717517355039e+02,1.301663403925097100e+02,1.383410304930473274e+02
1.060902478073977129e+01,8.996149697482096030e+00,7.095775791887027673e+00,1.295544764785973513e+01
1.095381779141637111e+02,1.060833235067414080e+02,1.093368332158654255e+02,1.097160904576286669e+02
1.671059802741057609e+01,4.055464150531123124e+01,2.306793981016532413e+01,3.933381633558067136e+01
1.063944072702484220e+02,6.837285694201727893e+01,1.092419279277267776e+02,1.531181911216242781e+02
7.418170986906548592e+01,9.990423828600366107e+01,5.981718830085046079e+01,5.514255260938254111e+01
1.875624012807834049e+02,1.774726618149375099e+02,1.567636316493990307e+02,1.858119526514041411e+02
8.092622358705732211e+01,7.434551219511249087e+01,8.303760336349517956e+01,7.863591298115694883e+01
1.598212253949031378e+02,1.470854491329400275e+02,1.202049340470505427e+02,1.114968679633311126e+02
2.212459778757850017e+02,2.549125135217357183e+02,2.401316593172738010e+02,2.191511964416117451e+02
4.420914861250246020e+01,2.018130472662465280e+01,2.951111642546895197e+01,2.845256566461023340e+01
4.837691946085585926e+01,-4.497209913263620962e+00,3.953033673429203532e+01,6.755490898279467160e+01
2.689085463744238780e+01,1.218209490034980114e+01,2.276788701386724867e+01,1.271832156011492643e+01
8.819209820252005727e+01,5.727370621317117383e+01,5.311655109381735684e+01,4.523387227801274690e+01
6.904453644235451293e+01,6.973080640938266583e+01,6.997796391992733334e+01,6.704003387799110669e+01
4.168083857410685056e+01,4.303092035510708513e+01,6.190994083089211131e+01,5.911791417805496707e+01
1.900101446516812302e+02,1.972048726796084850e+02,2.092801734279316577e+02,1.999495375340527517e+02
6.744933748172284638e+00,8.719917860134547283e+00,9.842295705446741039e+00,9.018630802163801974e+00
1.167001984075068322e+01,1.491059331464154347e+01,9.208477009016261761e+00,1.880032333648182075e+01
1.460886311731634919e+02,1.311922164175914531e+02,1.180569311571080959e+02,1.233677679727783527e+02
1.151401183014484815e+02,1.115069660343631455e+02,6.324710622755296185e+01,9.431184143803633901e+01
1.094642586699740150e+02,1.750860848035314916e+02,1.846093486053543984e+02,1.485460455020159429e+02
1.104156398173447684e+02,6.865977378142093812e+01,1.076784454110604088e+02,9.322534504950354517e+01
1.384048688463234669e+02,1.425894567116217502e+02,1.433467120724476160e+02,1.465741385510812052e+02
2.838257317440947247e+01,3.281906278863452542e+01,3.450613477456838041e+01,2.146505355516133307e+01
8.762195689261656639e+01,6.463795251201169378e+01,8.999588322855004208e+01,1.178733880731662254e+02
1.692445688801785764e+02,1.576351713945525148e+02,1.750046155885276562e+02,1.251629327357858870e+02
2.753014241446430788e+01,1.483700841183835806e+01,1.361246445592352217e+01,2.610073324586786470e+01
4.473641949714682653e+01,4.529146607067299612e+01,2.911525038962063405e+01,2.987264142436861292e+01
2.696954478199728200e+01,1.762113635212982032e+01,5.699515305788503383e+01,5.535477392887344195e+01
1.391691639245452166e+02,1.746838208615610881e+02,1.314881839924179587e+02,2.041286867706888302e+02
1.480992936457639360e+02,1.683419245570711951e+02,1.482608325964423557e+02,1.499684205150412595e+02
4.148174667934199533e+01,5.252838666649802946e+01,6.430026588623491079e+01,5.576295340001995271e+01
4.292656869953556509e+01,1.555421347904045604e+01,5.582863964335727047e+01,4.832772946123853330e+01
7.637406347368715842e+01,6.546929774390143564e+01,6.489902429857842492e+01,7.136100159680562172e+01
2.723943186141552530e+01,7.946760182082036295e+01,4.277130490151503039e+01,3.086012876050253340e+01
9.241416820728267112e+01,1.514287149771492125e+02,1.071748159399571563e+02,1.256045346983120226e+02
6.787314470341152628e+01,4.531766955770201832e+01,4.587407277697015928e+01,5.568542976059841010e+01
7.681457856082198532e+01,6.159716151014505670e+01,7.147340701069856550e+01,6.797371683571134326e+01
4.125403553464914097e+01,1.753652115745361328e+01,7.379676513393172854e+01,8.504269717594931421e+01
9.982710053554232132e+00,2.226770127940162780e+01,2.417849494867063953e+01,2.119290083552974835e+01
3.228333819652137748e+01,4.341020983905860930e+01,5.206725323233018088e+01,4.733984033264894720e+01
1.461288211866873965e+01,5.684957118250589758e+01,1.447603729100819123e+02,1.074297081280694357e+02
0.000000000000000000e+00,3.414606743679194523e+01,1.309936219192187146e+01,-7.778357022098820295e+00
5.003569526097384568e+01,2.272878703244528609e+01,4.728078288536156037e+01,1.768843817229494064e+01
1.909053235491920759e+02,1.727641875763067674e+02,1.967913120625988768e+02,1.843839068453762025e+02
2.752146964495747028e+01,1.631944496981079951e+01,3.436720657037475490e+01,4.242592362119124516e+01
6.417640012694472773e+01,5.095948237883190757e+01,6.999898191153620530e+01,5.578805876431145805e+01
2.546681014555226596e+01,2.333642101237323629e+01,7.343340195796179692e+00,1.747389498451261147e+01
5.187741406328208882e+01,5.554091142227044031e+01,5.266623500657950530e+01,6.172859035731033117e+01
1.990515531794271453e+01,1.551839697404154528e+01,1.113849856941462058e+01,1.355219877136924111e+01
1.190521122278856012e+02,1.015438706157369495e+02,1.305476169065171064e+02,1.142424056471658247e+02
5.730616592898735462e+01,2.929911929975470031e+01,5.114098348288965212e+01,6.262618074484581854e+01
9.043146924494089944e+01,8.301325911189852036e+01,9.925054217311438265e+01,8.656381961052588281e+01
1.233297728492410101e+02,1.663386191339461675e+02,1.682534368786059815e+02,1.535651043007223961e+02
5.701719845927551944e+01,6.187062845226564889e+01,7.766492799001234459e+01,5.761812326738393608e+01
1.297525663187459770e+02,1.180651116396024491e+02,1.096034910907024766e+02,1.247767488648269136e+02
2.970927569220322084e+01,3.560211895613980460e+01,2.478269048258545837e+01,3.723345446931992342e+01
2.753683234570529947e+01,3.393970614570280020e+01,1.831168754017062028e+01,1.416842261807285297e+01
5.608716502961517136e+01,4.266982644373682376e+01,8.734700469955471647e+01,8.754638757132678961e+01
1.437226825711140243e+01,9.959671906586160972e+00,1.163339312669861236e+01,8.269992154209981905e+00
4.772957293055425509e+01,3.381664021100429807e+01,4.431453721127066814e+01,3.899040731065566234e+01
1.715893675773162386e+01,2.042855206220353637e+01,2.784115100834658918e+01,2.285245225525319412e+01
4.976480312011704399e+01,6.655498431113061031e+01,6.706356905301772997e+01,6.098379865473328465e+01
3.822497074634319603e+01,1.733392747977575965e+01,4.327105051637154531e+01,4.373458094545074459e+01
1.838943547948834123e+01,1.582523478960737151e+01,1.647287543745807170e+01,1.534490615517940526e+01
2.362615169109532758e+02,2.300388039092890153e+02,2.305299468189550396e+02,2.883971879913998464e+02
2.724271110885313192e+02,2.559037345494928672e+02,1.968270434803451110e+02,1.906171535113876416e+02
3.025169026393997456e+02,3.337785468036843781e+02,2.116114813088440201e+02,2.726130244102707820e+02
1.033433552322952664e+02,9.939884731656530903e+01,1.000291100497718020e+02,1.034962287647472010e+02
2.394750689164973068e+01,2.500567626299866575e+01,3.755499345255891797e+01,3.387559341722068496e+01
2.096174199818593920e+01,4.072071814890703934e+01,2.678513522652895062e+01,2.124414664171517941e+01
1.100230789250860042e+01,2.910865434168068688e+01,3.555137728172513079e+01,1.234050221945923909e+01
7.329795660896613185e+01,8.283458000320962356e+01,9.549320760623299975e+01,7.809759993347769580e+01
2.075234989030423094e+01,2.363770599605743783e+01,2.635917342500529870e+01,2.624563038187536534e+01
2.928898049324494579e+01,1.806204119447458467e+01,3.032070306792009617e+01,1.493765872718512000e+01
2.680677667303742595e+01,1.150183800582951932e+01,5.797338035766428277e+01,4.178570751371918135e+01
6.979852162857014264e+01,2.110811136443449954e+01,1.293885137519229716e+02,1.116955188983547771e+02
9.479929870358965616e+01,1.012388365007683859e+02,1.055909274642372253e+02,1.123242787002204466e+02
4.934658089590357122e+01,7.093793806330378970e+01,4.442958575067201821e+00,6.902833038459620241e+01
2.842516105178102848e+01,2.279262362161421862e+01,2.056042189008045895e+01,2.716164837266651233e+01
2.071136595257763346e+01,3.501051393499830056e+01,4.150896222579240202e+01,4.100121463080553497e+01
3.999075535522391078e+01,3.638964279255246481e+01,7.303375493274701924e+00,-1.135952627094314327e-01
4.255986285633513688e+01,6.229186050449555978e+01,4.579084292035028625e+01,6.726899574854742525e+01
1.222035658948240311e+01,1.222035658948240311e+01,1.790315000893620123e+01,1.790315000893620123e+01
4.791247444259035149e+01,6.941052296689989021e+01,5.614481983794136966e+01,7.766328702199344036e+01
2.782504071051955918e+01,5.029535551913536295e+01,-4.354449510725747530e+01,1.029528863570734529e+02
1.751761165837151069e+01,1.510274715931198308e+01,1.644734377338036069e+01,1.730611239104736399e+01
3.161476260472394983e+01,3.332374643210791021e+01,2.356249653194851845e+01,3.081234564074052074e+01
7.461930941668583728e+01,3.454656720088214428e+01,6.240370776271535647e+01,6.158492261581801586e+01
5.069795392068478890e+01,2.369276258132266832e+01,3.558924920613588938e+01,3.621894197420747474e+01
9.179710151898336790e+01,9.075465635561478450e+01,8.605524058553726263e+01,9.161678373928285168e+01
2.710601247974878802e+01,4.015540517493329986e+01,3.902905639897058165e+01,2.363544207789515639e+01
6.155432187547557277e+01,9.371430761433528289e+01,4.464758290571483457e+01,4.206191494405147324e+01
5.629500038373633686e+01,5.618447006302841373e+01,2.749473165673835240e+01,4.405191094900954596e+01
1.527063463479695145e+02,1.394491721626610001e+02,1.405468636253766022e+02,1.547406104672407992e+02
4.125041537972560235e+01,4.150691116709680983e+01,4.069448592352755156e+01,3.193383940730219095e+01
3.334469233984103909e+01,5.894777659115655410e+01,6.299380183443510361e+01,7.424517798054833406e+01
8.822312874702400620e+01,8.520106235419265772e+01,7.475298731096577853e+01,7.882492760669960319e+01
8.813995366470797421e+01,8.841402537772134451e+01,1.074965663308637147e+02,5.714855457648163650e+01
3.377297653597295835e+01,3.312322151029671602e+01,2.239115041285131014e+01,-3.235372491929590755e+00
-6.859748842826610016e+00,2.164587869855278512e+01,6.603539696186740571e+01,8.090560169443637051e+01
1.550632754092825962e+02,1.550632754092825962e+02,2.032106670320225703e+02,2.046051417097160083e+02
1.910915869197685879e+01,2.449846493037222572e+01,1.822456100796352985e+01,2.457312773333561751e+01
4.245177432656848993e+01,3.825561003748708089e+01,4.711573047978278339e+01,2.690116591880748587e+01
2.148905948496054066e+02,1.425595128590048262e+02,1.898872091585075736e+02,1.984625493992101326e+02
1.528739442761276166e+02,1.489774344743154870e+02,1.571185999241490663e+02,1.323641580072328736e+02
1.273122319327648100e+01,1.924735565417363503e+01,1.004345434691110661e+01,2.015624966838223031e+01
1.785209780547228675e+01,4.312774687620915870e+01,9.672839780985666991e+00,4.270467987121377007e+01
9.913907946202949972e+01,1.243932093828672691e+02,1.110630724822030118e+02,1.312974621193591531e+02
1.794384381925502794e+02,2.109989772612764511e+02,1.940936705141916434e+02,1.848745632005678203e+02
1.279202703639313370e+02,1.294479753080732962e+02,1.248003048173163592e+02,1.312511084532204393e+02
6.676306164476802962e+01,2.451963379933597409e+01,-2.380805722269521141e+00,5.585298100370008711e+01
-3.531909762612017722e-01,-9.950588269210611791e-01,4.009704090547626265e+01,4.117899151626805576e+01
3.974186011111566330e+01,4.227633926288616806e+01,4.039107243978025252e+01,4.212095861126083207e+01
2.952578263160915384e+01,5.197710331137830764e+01,5.941796560732748844e+01,6.276050881222333544e+01
3.020740701222078783e+01,2.500247758807997300e+01,2.404254041267653363e+01,2.607746028903165580e+01
1.465182756868161675e+02,1.803169732364468985e+02,1.652160710964362806e+02,1.713778036082492235e+02
1.512839509298254015e+01,1.698520023644594801e+01,2.007102353166520103e+01,1.290335778788806742e+01
4.332439399384460188e+01,9.562531346005542332e+01,8.908713225249462653e+01,2.395137868856234142e-02
3.408248820065425377e+01,1.912861988876236552e+01,2.899604157975117502e+01,1.597430351489740374e+01
1.791793527882272485e+01,5.615723796810373258e+00,1.431561537551112906e+01,3.384279786419328584e+00
8.886647812919534317e+01,1.154346509979202722e+02,1.100689700915538651e+02,1.321455902534887912e+02
7.004468758918179105e+01,7.072709868638477815e+01,6.770414407802864787e+01,6.835176576809615767e+01
2.092025840594065755e+01,2.207677339077275036e+01,2.431127368669004341e+01,2.134466551846562865e+01
1.071887414875630782e+02,9.964814256094631162e+01,1.007349183352778397e+02,1.112888016194661844e+02
9.270863398003271527e+01,9.343722971261655630e+01,9.639736755760175413e+01,9.772666003681993629e+01
2.831701579088602472e+01,2.787268539798608202e+01,3.094686773701311466e+01,3.020337086949995964e+01
1.456601936788562313e+01,1.550044649394992469e+01,2.929742625943243439e+01,1.027771050755393389e+01
1.117423307783818132e+02,9.414947096003413662e+01,1.283532188120787225e+02,1.275916923711880884e+02
2.495611627229958458e+02,2.471981819004001864e+02,2.087421515905107299e+02,2.069555943562031644e+02
1.861163752505513855e+02,1.876211067090638949e+02,1.689474789744429017e+02,1.896486692797815010e+02
7.121703755569508587e+01,6.732856118503588050e+01,6.338437200496189661e+01,4.920365904387968214e+01
2.479991208237918343e+01,3.765726308732763528e+01,2.086040461681458069e+01,3.642532732354223413e+01
1.475281145827143270e+01,1.617611965158216236e+01,2.165461052866963243e+01,1.722707599209271478e+01
1.780207419253936152e+01,1.859149054081766295e+01,2.367713123352362459e+01,3.824953725988149955e+01
7.110642074868616191e+01,8.808012259161486668e+01,8.599970382819437020e+01,6.804067680351064951e+01
1.343754595238429772e+02,1.295229321781868634e+02,1.159429429509364127e+02,1.282965458837395545e+02
3.805567205621123605e+01,3.936211512043932004e+01,3.314903019394348860e+01,5.333418260720353032e+01
3.126280622063686110e+01,6.930530107448393551e+01,7.312862213775287046e+01,8.066037549216454750e+01
5.007974849240378745e+01,6.860340497286924233e+01,8.160010962867566775e+01,9.100714856897968730e+01
4.436067286576607671e+01,3.717585563693545225e+01,4.835757442495815894e+01,3.992079483066513745e+01
5.337171065748859178e+01,4.354491346750186409e+01,7.502923287498080640e+01,4.673225543347643196e+01
3.218452388087709437e+01,3.616643689175233334e+01,1.419993403577804081e+01,1.192556670593812207e+01
1.212420874497333614e+02,5.747935847163815737e+01,7.136360429679979234e+01,7.067967667064708337e+01
2.063467026786468068e+02,2.498264426490680421e+02,2.321074945860765411e+02,1.810449077193750895e+02
6.198647962942126810e+01,7.919727148206428069e+01,9.870058708852829454e+01,1.179261212742915177e+02
1.026896390825027225e+02,6.787636817674061263e+01,8.876085762069996576e+01,9.270412674216601090e+01
4.802936248925421125e+01,5.612813971756509801e+01,7.077372102624427441e+01,6.959321592391336253e+01
3.351589053314831546e+01,4.099023450824092407e+01,1.288195796601303478e+01,3.568135792778235782e+01
2.205105248171486920e+01,1.227194929164626380e+01,9.731633282831268161e+00,2.761591091295537836e+01
4.221655375061500592e+01,4.981748062403971744e+01,3.413580577284544404e+01,6.417652377478501080e+01
4.140899401596092844e+01,4.255985642321250140e+01,3.409750720061911977e+01,3.171202224386577839e+01
4.737154665488669991e+01,4.785651375695258025e+01,4.972308176208797192e+01,5.245022407854245472e+01
6.637433848890179888e+01,6.199285303494629318e+01,6.989307749873593423e+01,7.464535637802167400e+01
2.540405693844816426e+01,2.931502993982243410e+01,3.509547266151514577e+01,4.815175764614607345e+01
2.622689089953459174e+01,4.083073139564396570e+01,2.411102142425525940e+01,2.726310274549634372e+01
3.862361687587349479e+01,6.273535556526630330e+01,2.475019421238232553e+01,1.934079304003544664e+01
7.625472153136308862e+01,7.730098781050446632e+01,5.502941033527412173e+01,5.624929729894411423e+01
3.830844956371769428e+01,3.523885775323807223e+01,3.776592891273867281e+01,4.121428655293530596e+01
8.303265689125140625e+01,6.262637021532481185e+01,5.318066150857131902e+01,7.933646566580642912e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.172815911876026007e+01,5.719916318723471704e+01,7.438728231765119858e+01,5.789329843015808308e+01
4.945039970950548991e+01,1.899148601742193776e+01,5.676480102126203064e+01,5.252238674841767363e+01
5.267229799530508672e+01,6.299055876630440309e+01,7.274501926149615372e+01,2.608165969740897339e+01
5.590375227527981394e+01,3.403160373879380529e+01,5.044013349911851662e+01,5.018606706995934985e+01
1.419704497259900400e+01,2.142606244675351235e+01,3.437754452935334371e+01,3.320428920508489057e+01
9.661805077395763419e+01,8.783195185370929892e+01,1.040943738558798373e+02,9.612878296503841113e+01
6.436185656214307471e+01,3.073277049988721998e+01,1.120669987558033043e+01,5.149925851604241700e+01
8.249461676151503298e+01,1.107754288604545110e+02,5.563094122036654454e+01,8.609199843997693335e+01
3.014264312555418428e+02,2.700278185345563315e+02,2.671185424932101569e+02,2.415378113347207432e+02
1.904471552225580666e+01,1.712295453666249045e+01,1.706633778234102294e+01,7.743415388117836251e+00
2.977851721518673003e+02,3.150855618429787910e+02,3.357396341813533240e+02,1.899780634174009322e+02
1.303766415613719687e+02,1.313525190825993718e+02,3.787586913197782934e+01,2.576922854960334419e+01
1.191190402892909930e+02,1.239349729587873696e+02,1.178996674137071778e+02,1.061672552958049209e+02
1.070273227680520378e+01,1.738163881867185401e+00,1.192745582411969707e+01,1.566934048459583906e+01
1.980679515808257634e+02,2.069020634632832412e+02,1.661997204126075758e+02,1.944676634167997804e+02
2.475988607163957766e+01,3.972654710738417805e+01,3.351256216025094403e+01,7.546404096513216864e+00
1.820649610280451469e+01,6.333510329563618590e+00,4.520378058889763651e+01,2.916842147146490305e+01
3.805866081872380136e+01,3.622021820576506457e+01,2.517543780972638956e+01,3.610581446360153279e+01
2.712153522686897489e+01,2.083865836433230356e+01,3.683824692623444719e+01,3.075886145983577791e+01
2.738022844459714378e+01,1.031768474629655685e+01,2.893204184520726585e+01,8.658179799706999802e-01
1.197633587959832511e+02,6.990684972387776952e+01,1.143056746932290224e+02,1.127924945315127445e+02
1.640088347120781620e+01,1.630838342934920959e+01,9.071738696544823455e+00,2.112489674093585990e+01
4.543907297023881142e+01,4.587465029280747331e+01,4.058527881303001550e+01,3.253924664551374235e+01
6.409145932062355655e+01,6.409145932062355655e+01,8.142297774552986311e+01,7.969345474991358458e+01
2.683062318279777259e+01,3.340911527318326080e+01,3.388636430821826195e+01,3.074879495949836894e+01
1.285709205794726131e+02,1.209012867058026757e+02,1.360010638381916124e+02,9.925365874946558620e+01
4.718835827751079393e+01,2.437439099344176441e+01,2.157817535716142743e+01,2.677768258220248399e+01
3.119519080147927070e+01,3.568824853103271977e+01,2.551096120624135821e+01,3.092253006622933498e+01
-1.854694065719899854e+01,-9.550752298422059638e+00,1.621020604584282765e+01,5.169378214834225815e+01
2.452056998218440498e+01,2.295705158198621376e+01,2.091833976177321119e+01,2.539053929540661869e+01
3.421634821697007851e+02,3.015084193670008972e+02,2.318936762767806954e+02,3.776736745652725062e+02
2.187778005151443494e+01,4.176370491835795917e+01,3.540513281297692316e+01,1.008126935186837159e+01
1.091463553907836683e+02,1.042611329963338846e+02,7.624461595558192073e+01,6.349063715366573035e+01
2.526470341162083741e+02,2.034015086321868750e+02,2.380645256094280455e+02,2.404694312096203532e+02
4.051146498879121793e+01,4.005834357102592946e+01,3.577539332725262966e+01,5.021051396325059102e+01
1.526246767585479347e+02,1.534885112806856000e+02,1.574762288115433364e+02,1.579404382650916716e+02
1.858607963176403075e+02,1.751473725860885509e+02,1.990293538884967006e+02,1.826512024422889056e+02
8.376513992484790094e+01,5.405331166452518943e+01,7.877161640369664042e+01,2.598648499724184546e+01
7.405220196740006600e+01,8.163917025348581546e+01,7.140031894453251482e+01,1.638241404628402620e+02
1.844258872067359789e+02,1.970709581573292439e+02,2.419265957010299530e+02,1.998568789940897545e+02
4.843337501286553959e+01,5.134528327450762220e+01,7.348470400857561913e+01,6.827725371244656571e+01
2.836957494911771960e+01,2.822362556485968099e+01,3.183108599003218941e+01,3.587471403584400775e+01
5.273958238177683455e+01,8.459648628739117271e+01,6.747765433575216321e+01,8.560341289107097396e+01
6.086782953403884733e+01,6.086782953403884733e+01,5.015436966519544626e+01,5.015436966519544626e+01
1.716673313277062007e+01,1.786031339921633432e+01,2.386199406198872452e+01,8.320487438221167764e+00
2.595313038916319570e+01,2.362031989037900814e+01,1.339639984482303703e-01,4.665844690965016639e+00
4.274255848138491842e+01,5.782038019126510164e+01,4.759939639228498720e+01,6.101649474688475294e+01
1.126412541043310966e+02,1.165958102084247798e+02,1.299779198556169320e+02,1.603304208652684792e+02
2.008647132797383605e+01,2.927314820224433234e+01,3.066269684150941188e+01,2.135376105559516624e+00
7.959713646384231289e+00,7.156632937430296160e+00,6.998312751192779402e+00,5.159898905507601441e+00
8.485897731688157819e+01,8.192569101490501282e+01,8.644594585460743019e+01,9.505853290383892329e+01
6.895725617674764862e+01,6.823400181159972533e+01,6.736102164520488600e+01,6.639304086842506081e+01
8.498539914115323768e+01,4.532276274766026347e+01,1.319700980680798921e+02,1.064665432816368309e+02
3.029244957392030368e+00,3.188257348213674192e+01,2.810625992535188544e+01,1.889260825904064589e+01
1.450355965896356736e+01,1.529700140424285948e+01,1.866232781629805970e+01,1.719322626949379540e+01
6.480278166657043926e+01,4.235971473375585106e+01,2.529085272452590871e+01,6.431410790153098844e+01
5.231944079655380619e+01,5.887512939915056620e+01,4.208485630408706157e+01,4.403121583919695325e+01
7.563655225641088009e+01,1.027367408621478120e+02,1.174902042502954345e+02,1.207344609026574744e+02
1.415794955375552604e+02,1.672416677418519271e+02,1.707009824249943790e+02,1.645901699232912563e+02
2.190170840225197324e+01,1.802882867582644622e+01,4.277264631133041206e+01,3.549194088132938418e+01
8.340407506499488477e+01,7.426314901415148029e+01,8.249258375462432014e+01,8.078080947749322149e+01
1.372045515300259524e+02,1.218488123016621785e+02,1.142672306902486952e+02,1.075057127773611398e+02
4.115901790335119159e+01,0.000000000000000000e+00,4.459120851770000371e+01,2.593042159030471083e+01
3.462783486629838592e+01,3.113253206506395188e+01,3.428383793210298336e+01,1.030433938249640491e+01
5.998371779675633064e+01,6.986816689395895708e+01,3.899836437673288714e+01,6.277950039830774642e+01
1.435704193276504270e+02,1.313796232985065444e+02,1.403844921667762264e+02,1.264337480048007762e+02
7.814354253757977631e+01,-1.745093969947738444e+01,4.406393962511032214e+01,4.847833665211993548e+01
6.569419449396076516e+01,1.121609178143757504e+02,1.258298617289869128e+02,1.220656810277461659e+02
7.889029547891554728e+01,8.338144589088062730e+01,1.062358127154014369e+02,1.140411748090856321e+02
3.593634480276294596e+01,8.462558808201247729e+00,1.383249348192104833e+01,1.847525220359919018e+01
3.216144256765831955e+01,2.469691075510830203e+01,3.813710344985259582e+01,3.329626667937916551e+01
7.952588868323778115e+01,6.778245408522238336e+01,7.000103406174109466e+01,6.211387922620616564e+01
-5.048582780189257768e+00,2.122342261950987563e+01,1.095352215656046369e+01,-8.312066840074781027e+00
3.258953000932440602e+01,3.227432646037347297e+01,3.043664427786323756e+01,3.322692125534870655e+01
4.177915340019434609e+01,3.851568048429065527e+01,3.555543473150499523e+01,1.915962492677862272e+01
-2.024868886907800203e+00,1.881733936001097973e+01,9.401536851398347494e+00,8.793755864231625807e+00
6.235553748896337822e+01,8.296705402990107814e+01,7.452644287600766404e+01,7.734086603640405144e+01
1.628350089104198872e+01,-1.374994999954862962e+00,1.542328468932089720e+02,1.528085734261476318e+02
0.000000000000000000e+00,1.521150727465531460e+01,3.697338462316110963e+01,4.378200886940064152e+01
1.417122490585977062e+02,1.591642004613219115e+02,1.489901406064630294e+02,1.460788152960944331e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.398833491428900544e+01,5.344131565322223310e+01
7.124299802799859549e+01,8.901691071069382133e+01,4.445894549282580499e+01,5.257416392877757971e+01
8.558303114593228145e+01,6.319330976336115668e+01,9.000714745118732196e+01,9.315990532768482524e+01
5.479536544315993751e+01,3.476504513445380695e+01,2.462714269362368213e+01,4.961408408421582550e+01
2.158785845606610678e+02,2.382642050874987376e+02,2.356826871375966448e+02,2.503191319294419088e+02
1.246855869113806534e+02,8.301797290781341587e+01,8.533804919274882650e+01,1.173024830722409604e+02
2.340685356543479045e+01,2.383352949218889094e+01,2.424384535252027817e+01,2.333128772907166137e+01
7.532652751265521829e+01,1.007731954270098811e+02,7.415738300291999963e+01,7.237315209719770337e+01
1.284392326309309240e+01,7.304370252828599419e+00,1.385948815307815174e+01,2.272067626854923716e+01
3.009015915493236548e+01,3.545987723830636895e+01,4.408032197160284227e+01,3.640745264705142858e+01
3.960734265595044690e+01,3.140037105666391781e+01,6.411833014024678334e+01,3.504761267225131149e+01
5.500932495660803312e+01,5.328719768637741794e+01,5.287865373814625514e+01,5.373500821443960973e+01
4.691787574850249776e+00,7.051167222838014226e+00,1.138535980529232106e+00,3.258066833592899059e+00
1.646569407296061982e+01,2.287687177449063114e+01,2.486603647871677225e+01,2.299171883918189607e+01
2.804552419484290482e+01,3.217454475536165148e+01,2.384179757772530905e+01,3.026784522961116508e+01
7.888574983595293588e+01,5.576407032449981216e+01,7.544545893069260956e+01,5.430211599870812478e+01
2.689660015903789940e+02,2.727838869388826879e+02,2.921945503069530332e+02,2.977259482069639489e+02
2.849476027775064040e+02,3.197666741392998802e+02,2.775990400155956763e+02,2.969087996381224457e+02
3.825045968505327210e+01,3.987036621624424271e+01,2.679463043937239775e+01,7.500166861800367712e+01
2.535424817389958605e+02,2.476014094125940233e+02,2.380742897665122655e+02,2.432425319840516522e+02
1.810747729211607648e+01,1.296746267176142631e+01,1.131494005155567528e+01,3.259942286568060155e+01
7.088360663401684292e+01,5.796343503484666826e+01,4.507576345877366464e+01,6.811507736922901302e+01
5.681012936313398143e+01,8.268091674603118690e+01,5.990638580430506011e+01,7.505445997895191113e+01
9.208348596884984261e+01,5.403378528659049351e+01,6.873462743372380146e+01,9.626311959342082503e+01
9.891485613422662482e+01,9.786878579017545121e+01,9.805917629879334640e+01,1.052375072343597537e+02
4.912068370772089132e+00,9.546593105834487503e+00,1.935696070403169156e+00,1.406030009652878121e+01
4.731359478795428686e+01,5.258077682590354129e+01,5.386135674698552833e+01,4.473566241578636493e+01
