0	1	0	0	what caused death of White Walker	:White_Walker_(Hardhome)	:Jon_Snow
1	1	0	0	killed by White Walker	:White_Walker_(Hardhome)	:Loboda
2	1	0	0	allegiance of White Walker	:White_Walker_(Hardhome)	:Night's_King
0	1	0	0	first episode of Viserion	:Viserion	:Fire_and_Blood
0	1	0	0	last of Viserion	:Viserion	:The_Winds_of_Winter
1	1	0	0	whose family is Viserion	:Viserion	:Drogon,:Rhaegal
2	1	0	0	species of Viserion	:Viserion	:Dragons
0	1	0	0	father of Aerys II Targaryen	:Aerys_II_Targaryen	:Aegon_V_Targaryen
0	1	0	0	whose sibling is Aerys II Targaryen	:Aerys_II_Targaryen	:Rhaella_Targaryen,:Duncan_Targaryen,:Daeron_Targaryen_(son_of_Aegon_V)
1	1	0	0	episode where Aerys II Targaryen died	:Aerys_II_Targaryen	:Blood_of_My_Blood
2	1	0	0	location of Aerys II Targaryen	:Aerys_II_Targaryen	:King's_Landing
0	1	0	0	what waspreceded by Battle of the Golden Tooth	:Battle_of_the_Golden_Tooth	:Battle_at_the_Mummer's_Ford,:Siege_of_Riverrun
0	1	0	0	what first side of Battle of the Golden Tooth is	:Battle_of_the_Golden_Tooth	:House_Lannister
1	1	0	0	what a conflict of Battle of the Golden Tooth is	:Battle_of_the_Golden_Tooth	:War_of_the_Five_Kings
2	1	0	0	what is after Battle of the Golden Tooth	:Battle_of_the_Golden_Tooth	:Battle_at_the_Mummer's_Ford,:Siege_of_Riverrun
0	1	0	0	father of Tully	:Tully_(son_of_Edmure)	:Edmure_Tully
0	1	0	0	where Tully (son of Edmure) is	:Tully_(son_of_Edmure)	:The_Twins
1	1	0	0	whose child is Tully	:Tully_(son_of_Edmure)	:Roslin_Tully,:Edmure_Tully
2	1	0	0	mother of Tully	:Tully_(son_of_Edmure)	:Roslin_Tully
0	1	0	0	mother of Dickon Tarly	:Dickon_Tarly	:Melessa_Tarly
0	1	0	0	place of Dickon Tarly	:Dickon_Tarly	:Horn_Hill
1	1	0	0	whose child is Dickon Tarly	:Dickon_Tarly	:Randyll_Tarly,:Melessa_Tarly
2	1	0	0	whose sibling is Dickon Tarly	:Dickon_Tarly	:Samwell_Tarly,:Talla_Tarly
0	1	0	0	the season that Loren I Lannister appeared in	:Loren_Lannister	:Histories_&_Lore
0	1	0	0	what Loren I Lannister is the side one commander of	:Loren_Lannister	:War_of_Conquest
1	1	0	0	place of Loren I Lannister	:Loren_Lannister	:Casterly_Rock
2	1	0	0	what Loren Lannister is the side two commander of	:Loren_Lannister	:War_of_Conquest,:Field_of_Fire
0	1	0	0	Sunspear is regional capital of	:Sunspear	:Dorne,:Principality_of_Dorne
0	1	0	0	who ruled Sunspear	:Sunspear	:House_Martell
1	1	0	0	location of Sunspear	:Sunspear	:Westeros,:Dorne
2	1	0	0	religion of Sunspear	:Sunspear	:Faith_of_the_Seven
0	1	0	0	culture of Jaime Lannister	:Jaime_Lannister	:Andals
0	1	0	0	whose lover is Jaime Lannister	:Jaime_Lannister	:Cersei_Lannister
1	1	0	0	the season that Jaime Lannister appeared in	:Jaime_Lannister	:Season_1,:Season_6,:Season_3,:Season_4,:Season_2,:Season_5,:Season_7
2	1	0	0	child of Jaime Lannister	:Jaime_Lannister	:Joffrey_Baratheon,:Tommen_Baratheon,:Myrcella_Baratheon
0	1	0	0	what followed Butcher's Ball	:Butcher's_Ball	:Sack_of_Lannisport
0	1	0	0	what is before Butcher's Ball	:Butcher's_Ball	:Fall_of_King's_Landing
1	1	0	0	what a conflict of Butcher's Ball is	:Butcher's_Ball	:Dance_of_the_Dragons
2	1	0	0	what was preceded by Butcher's Ball	:Butcher's_Ball	:Sack_of_Lannisport
0	1	0	0	father of Torrhen Karstark	:Torrhen_Karstark	:Rickard_Karstark
0	1	0	0	sibling of Torrhen Karstark	:Torrhen_Karstark	:Harrion_Karstark,:Harald_Karstark,:Alys_Karstark
1	1	0	0	whose sibling is Torrhen Karstark	:Torrhen_Karstark	:Harrion_Karstark,:Harald_Karstark
2	1	0	0	what killed Torrhen Karstark	:Torrhen_Karstark	:Jaime_Lannister
0	1	0	0	episode where Doreah died	:Doreah	:Valar_Morghulis
0	1	0	0	what caused death of Doreah	:Doreah	:Daenerys_Targaryen,:Xaro_Xhoan_Daxos
1	1	0	0	place of Doreah	:Doreah	:Lys
2	1	0	0	allegiance of Doreah	:Doreah	:House_Targaryen,:Drogo,:Xaro_Xhoan_Daxos,:Khal
0	1	0	0	religion of Water Gardens	:Water_Gardens	:Faith_of_the_Seven
0	1	0	0	who is a ruler of Water Gardens	:Water_Gardens	:House_Martell
1	1	0	0	happened in Water Gardens	:Water_Gardens	:Coup_in_Dorne
2	1	0	0	location of Water Gardens	:Water_Gardens	:Westeros,:Dorne
0	1	0	0	Brozho appeared in	:Brozho	:Book_of_the_Stranger
0	1	0	0	where Brozho is	:Brozho	:Dothraki_Sea
1	1	0	0	title of Brozho	:Brozho	:Khal
2	1	0	0	what Brozho is the side two commander of	:Brozho	:Massacre_of_the_Khalar_vezhven
0	1	0	0	episode where Othell Yarwyck died	:Othell_Yarwyck	:Oathbreaker
0	1	0	0	episode Othell Yarwyck first appeared in	:Othell_Yarwyck	:You_Win_or_You_Die
1	1	0	0	the season that Othell Yarwyck appeared in	:Othell_Yarwyck	:Season_1,:Season_6,:Season_4,:Season_5
2	1	0	0	last of Othell Yarwyck	:Othell_Yarwyck	:Oathbreaker
0	1	0	0	location of Riverrun	:Lord_of_Riverrun	:Westeros,:The_Riverlands
0	1	0	0	who rules Lord of Riverrun	:Lord_of_Riverrun	:House_Frey,:House_Tully
1	1	0	0	religion of Lord of Riverrun	:Lord_of_Riverrun	:Faith_of_the_Seven
2	1	0	0	whose title is Lord of Riverrun	:Lord_of_Riverrun	:Walder_Frey,:Edmure_Tully,:Hoster_Tully,:Brynden_Tully,:Edmyn_Tully
0	1	0	0	whose first side is House Royce	:House_Royce	:Andal_Invasion
0	1	0	0	whose second side is House Royce	:House_Royce	:Battle_of_the_Seven_Stars
1	1	0	0	whose allegiance is House Royce	:House_Royce	:Robar_Royce,:Waymar_Royce,:Yohn_Royce,:Robar_II_Royce
2	1	0	0	whose ruler is House Royce	:House_Royce	:Runestone
0	1	0	0	whose child is Roslin Tully	:Roslin_Tully	:Walder_Frey,:Joyeuse_Frey,:Kitty_Frey
0	1	0	0	whose spouse is Roslin Tully	:Roslin_Tully	:Edmure_Tully
1	1	0	0	child of Roslin Tully	:Roslin_Tully	:Tully_(son_of_Edmure)
2	1	0	0	whose mother is Roslin Tully	:Roslin_Tully	:Tully_(son_of_Edmure)
0	1	0	0	whose spouse is Beric Karstark	:Beric_Karstark	:Mara_Karstark
0	1	0	0	married to Beric Karstark	:Beric_Karstark	:Mara_Karstark
1	1	0	0	child of Beric Karstark	:Beric_Karstark	:Commard_Karstark
2	1	0	0	family of Beric Karstark	:Beric_Karstark	:Laurence_Karstark,:Petyr_Karstark,:Berrican_Karstark,:Jon_Karstark
0	1	0	0	father of Emilia Umber	:Emilia_Umber	:Gareth_Umber
0	1	0	0	allegiance of Emilia Umber	:Emilia_Umber	:House_Umber
1	1	0	0	whose sibling is Emilia Umber	:Emilia_Umber	:Morgana_Umber,:Finn_Umber,:Kear_Umber,:Brandon_Umber
2	1	0	0	episode where Emilia Umber was mentioned in	:Emilia_Umber	:A_Golden_Crown
0	1	0	0	The Dance of Dragons is the last of	:The_Dance_of_Dragons	:Shireen_Baratheon,:Hizdahr_zo_Loraq
0	1	0	0	whose child is The Dance of Dragons	:The_Dance_of_Dragons	:Ellaria_Sand
1	1	0	0	whose death episode is The Dance of Dragons	:The_Dance_of_Dragons	:Shireen_Baratheon,:Hizdahr_zo_Loraq
2	1	0	0	first episode is The Dance of Dragons	:The_Dance_of_Dragons	:Baratheon_General
0	1	0	0	allegiance of Rhaego	:Rhaego	:House_Targaryen
0	1	0	0	place of Rhaego	:Rhaego	:Essos,:Lhazar
1	1	0	0	what killed Rhaego	:Rhaego	:Mirri_Maz_Duur
2	1	0	0	episode where Rhaego was mentioned in	:Rhaego	:A_Golden_Crown
0	1	0	0	Jaremy Mallister appeared in	:Jaremy_Mallister	:Valar_Dohaeris
0	1	0	0	title of Jaremy Mallister	:Jaremy_Mallister	:Knighthood
1	1	0	0	family of Jaremy Mallister	:Jaremy_Mallister	:Jason_Mallister,:Denys_Mallister
2	1	0	0	culture of Jaremy Mallister	:Jaremy_Mallister	:Andals
0	1	0	0	whose family is Mychal Baratheon	:Mychal_Baratheon	:Argalia_Baratheon
0	1	0	0	sibling of Mychal Baratheon	:Mychal_Baratheon	:Raymont_Baratheon
1	1	0	0	culture of Mychal Baratheon	:Mychal_Baratheon	:Andals
2	1	0	0	episode where Mychal Baratheon was mentioned in	:Mychal_Baratheon	:A_Golden_Crown
0	1	0	0	is in Rillwater Crossing	:Rillwater_Crossing	:Arthur_Glenmore,:Elaena_Glenmore,:Glenmore_(Lord)
0	1	0	0	location of Rillwater Crossing	:Rillwater_Crossing	:Westeros,:The_North
1	1	0	0	has the Rillwater Crossing castle	:Rillwater_Crossing	:The_North,:Kingdom_of_the_North
0	1	0	0	where Sylvi is	:Sylvi	:Beyond_the_Wall
0	1	0	0	episode Sylvi first appeared in	:Sylvi	:Sons_of_Winter
1	1	0	0	sibling of Sylvi	:Sylvi	:Cotter
2	1	0	0	culture of Sylvi	:Sylvi	:Free_Folk
0	1	0	0	the season that Karl Tanner appeared in	:Karl_Tanner	:Season_3,:Season_4
0	1	0	0	episode where Karl Tanner died	:Karl_Tanner	:First_of_His_Name
1	1	0	0	last of Karl Tanner	:Karl_Tanner	:First_of_His_Name
2	1	0	0	what killed Karl Tanner	:Karl_Tanner	:Jon_Snow
0	1	0	0	location of Karl Whitehill	:Karl_Whitehill	:Highpoint
0	1	0	0	whose child is Karl Whitehill	:Karl_Whitehill	:Ludd_Whitehill,:Lady_Whitehill
1	1	0	0	sibling of Karl Whitehill	:Karl_Whitehill	:Gwyn_Whitehill,:Torrhen_Whitehill,:Ebbert_Whitehill,:Gryff_Whitehill
2	1	0	0	culture of Karl Whitehill	:Karl_Whitehill	:Northmen
0	1	0	0	the season that Vala appeared in	:Vala	:Season_6,:Season_5
0	1	0	0	place of Vala	:Vala	:Meereen
1	1	0	0	culture of Vala	:Vala	:Meereen,:Ghiscari
2	1	0	0	episode Vala first appeared in	:Vala	:The_Wars_to_Come
0	1	0	0	what caused death of Ray	:Ray	:Lem,:Brotherhood_Without_Banners
0	1	0	0	the season that Ray appeared in	:Ray	:Season_6
1	1	0	0	Ray appeared in	:Ray	:The_Broken_Man
2	1	0	0	episode where Ray died	:Ray	:The_Broken_Man
0	1	0	0	what Daeron I Targaryen is the side one commander of	:Daeron_I_Targaryen	:Conquest_of_Dorne
0	1	0	0	father of Daeron I Targaryen	:Daeron_I_Targaryen	:Aegon_III_Targaryen
1	1	0	0	sibling of Daeron I Targaryen	:Daeron_I_Targaryen	:Baelor_Targaryen,:Daena_Targaryen,:Rhaena_Targaryen_(daughter_of_Aegon_III),:Elaena_Targaryen
2	1	0	0	the season that Daeron I Targaryen appeared in	:Daeron_I_Targaryen	:Season_4
0	1	0	0	whose child is Derwa Frey	:Derwa_Frey	:Walder_Frey
0	1	0	0	the season that Derwa Frey appeared in	:Derwa_Frey	:Season_3
1	1	0	0	sibling of Derwa Frey	:Derwa_Frey	:Roslin_Tully,:Lothar_Frey,:Walder_Rivers,:Shirei_Frey,:Walda_Frey_(The_Rains_of_Castamere),:Stevron_Frey,:Waldra_Frey,:Waldron_Frey,:Olyvar_Frey,:Ryger_Rivers
2	1	0	0	culture of Derwa Frey	:Derwa_Frey	:Andals
0	1	0	0	where Rhaegal is	:Rhaegal	:Lhazar
0	1	0	0	first episode of Rhaegal	:Rhaegal	:Fire_and_Blood
1	1	0	0	died from Rhaegal	:Rhaegal	:Great_Master_1_(Kill_the_Boy)
2	1	0	0	species of Rhaegal	:Rhaegal	:Dragons
0	1	0	0	whose spouse is Marya Seaworth	:Marya_Seaworth	:Davos_Seaworth
0	1	0	0	whose mother is Marya Seaworth	:Marya_Seaworth	:Matthos_Seaworth
1	1	0	0	the season that Marya Seaworth appeared in	:Marya_Seaworth	:Season_3,:Season_2
2	1	0	0	episode where Marya Seaworth was mentioned in	:Marya_Seaworth	:Garden_of_Bones,:The_Night_Lands,:Valar_Dohaeris
0	1	0	0	child of Nymeria	:Nymeria	:Dayne_(son_of_Davos)
0	1	0	0	whose spouse is Nymeria	:Nymeria	:Davos_Dayne,:Mors_Martell
1	1	0	0	preceded by Nymeria	:Nymeria	:Martell_(daughter_of_Mors)
2	1	0	0	married to Nymeria	:Nymeria	:Davos_Dayne,:Mors_Martell
0	1	0	0	whose father is Thorren Forrester	:Thorren_Forrester	:Gregor_Forrester
0	1	0	0	where Thorren Forrester died for first side	:Thorren_Forrester	:Battle_of_the_Trident
1	1	0	0	religion of Thorren Forrester	:Thorren_Forrester	:Old_Gods_of_the_Forest
2	1	0	0	child of Thorren Forrester	:Thorren_Forrester	:Gregor_Forrester
2	1	0	0	whose religion is Old Gods of the Forest	:Old_Gods_of_the_Forest	:Eddard_Stark,:Jon_Snow,:Ramsay_Bolton,:Robb_Stark,:The_North,:Arya_Stark,:Sansa_Stark,:Winterfell,:Roose_Bolton,:Rodrik_Forrester,:Bran_Stark,:Gareth_Umber,:Kingdom_of_the_North,:Rickon_Stark,:Samwell_Tarly,:The_Vale_of_Arryn,:Jorah_Mormont,:Beyond_the_Wall,:The_Riverlands,:Jeor_Mormont,:Lyanna_Stark,:Rickard_Stark,:Last_Hearth,:Brandon_Stark_(son_of_Rickard),:Benjen_Stark,:Jon_Umber_(Greatjon),:Harald_Karstark,:Hollys_Umber,:Commard_Karstark,:Maege_Mormont,:Ironrath,:Karhold,:Osha,:Gared_Tuttle,:Morgana_Umber,:Finn_Umber,:Brandon_Umber,:Emilia_Umber,:Cregan_Stark,:Styr,:Jon_Umber_(Smalljon),:Lyanna_Mormont,:Kingdom_of_the_Isles_and_Rivers,:The_Neck,:Howland_Reed,:Jojen_Reed,:Thorren_Forrester,:Deepwood_Motte,:Leaf,:Meera_Reed,:Kingdom_of_the_River_and_the_Hills,:Castle_Black,:Kingdom_of_the_Mountain_and_the_Vale,:Beric_Karstark,:Karsi,:Katrina_Umber,:Loboda,:The_Dreadfort,:White_Harbor,:Bear_Island,:Dim_Dalba,:Three-eyed_raven,:Finn,:The_Gift,:Castle_Cerwyn,:Cley_Cerwyn,:Domeric_Bolton,:Thenn_warg,:Medger_Cerwyn,:Torrhen's_Square,:Bolton_general,:Alys_Karstark,:Vayon_Poole,:Greywater_Watch,:Hardhome,:Osric_Stark,:Jacks,:Tyrek_Tallhart,:Robar_II_Royce
0	1	0	0	predecessor of Valyrians	:Valyrians	:Visenya_Targaryen
2	1	0	0	whose religion is Valyrians	:Valyrians	:Daena_Targaryen,:Jaehaerys_Targaryen_(son_of_Aegon_II)
0	1	0	0	whose culture is Valyrians	:Valyrians	:Daenerys_Targaryen,:Aerys_II_Targaryen,:Rhaenyra_Targaryen,:Aegon_III_Targaryen,:Daeron_II_Targaryen,:Rhaegar_Targaryen,:Aegon_IV_Targaryen,:Maekar_Targaryen,:Aegon_I_Targaryen,:Daemon_I_Blackfyre,:Aegon_V_Targaryen,:Viserys_II_Targaryen,:Daemon_Targaryen,:Baelor_Targaryen,:Maegor_Targaryen,:Brynden_Rivers,:Viserys_Targaryen,:Baelor_Targaryen_(son_of_Daeron_II),:Helaena_Targaryen,:Naerys_Targaryen,:Aenys_Targaryen,:Lucerys_Velaryon,:Aemond_Targaryen,:Aemon,:Daenerys_Targaryen_(daughter_of_Aegon_IV),:Jaehaerys_I_Targaryen,:Rhaella_Targaryen,:Aegor_Rivers,:Joffrey_Velaryon,:Rhaenys_Targaryen_(Queen_Who_Never_Was),:Jacaerys_Velaryon,:Aerion_Targaryen,:Aemon_Targaryen_(Dragonknight),:Shiera_Seastar,:Jaehaera_Targaryen,:Aegon_Targaryen_(son_of_Rhaegar),:Rhaenys_Targaryen_(daughter_of_Rhaegar),:Maelor_Targaryen,:Laenor_Velaryon,:Rhaena_Targaryen_(daughter_of_Aegon_III),:Duncan_Targaryen,:Elaena_Targaryen,:Daeron_Targaryen_(son_of_Aegon_V),:Alysanne_Targaryen,:Raymont_Baratheon,:Rhaena_Targaryen_(daughter_of_Aenys),:Corlys_Velaryon,:Aegon_Targaryen_(son_of_Aenys),:Hugh_Hammer,:Ulf_the_White,:Valyrian_Peninsula
0	1	0	0	location of Aegon III Targaryen	:Aegon_III_Targaryen	:Dragonstone_(island)
0	1	0	0	succeeded by Aegon III Targaryen	:Aegon_III_Targaryen	:Aegon_II_Targaryen
1	1	0	0	whose sibling is Aegon III Targaryen	:Aegon_III_Targaryen	:Viserys_II_Targaryen,:Lucerys_Velaryon,:Joffrey_Velaryon,:Jacaerys_Velaryon
2	1	0	0	whose spouse is Aegon III Targaryen	:Aegon_III_Targaryen	:Jaehaera_Targaryen
0	1	0	0	whose second side is House Baratheon of King's Landing	:House_Baratheon_of_King's_Landing	:Destruction_of_the_Great_Sept_of_Baelor,:Second_Siege_of_Riverrun,:Assassination_of_Myrcella_Baratheon
0	1	0	0	whose first side is House Baratheon of King's Landing	:House_Baratheon_of_King's_Landing	:War_of_the_Five_Kings,:Battle_of_the_Blackwater,:Riot_of_King's_Landing,:Purple_Wedding,:Execution_of_Eddard_Stark,:Massacre_in_King's_Landing
1	1	0	0	whose allegiance is House Baratheon of King's Landing	:House_Baratheon_of_King's_Landing	:Robert_Baratheon,:Joffrey_Baratheon,:Cersei_Lannister,:Tommen_Baratheon,:Margaery_Tyrell,:Varys,:Myrcella_Baratheon,:Sandor_Clegane,:Qyburn,:Janos_Slynt,:Baratheon_(son_of_Robert),:Pycelle,:Ilyn_Payne,:Aron_Santagar
2	1	0	0	whose ruler is House Baratheon of King's Landing	:House_Baratheon_of_King's_Landing	:King's_Landing
0	1	0	0	culture of Gilly	:Gilly	:Free_Folk
0	1	0	0	married to Gilly	:Gilly	:Craster
1	1	0	0	whose sibling is Gilly	:Gilly	:Sam,:Morag,:Sissy
2	1	0	0	child of Gilly	:Gilly	:Sam
0	1	0	0	whose first side is House Durrandon	:House_Durrandon	:Andal_Invasion,:Century_of_Blood
0	1	0	0	what was ruled by House Durrandon	:House_Durrandon	:Storm's_End,:Kingdom_of_the_Stormlands
1	1	0	0	whose allegiance is House Durrandon	:House_Durrandon	:Argalia_Baratheon,:Argilac_Durrandon,:Durran
2	1	0	0	whose second side is House Durrandon	:House_Durrandon	:War_of_Conquest
0	1	0	0	culture of The North	:The_North	:Andals,:First_Men
0	1	0	0	was previously The North	:The_North	:Seven_Kingdoms
1	1	0	0	location of The North	:The_North	:Westeros
2	1	0	0	founded The North	:The_North	:Brandon_Stark_(the_Builder)
0	1	0	0	whose allegiance is House Blackfyre	:House_Blackfyre	:Daemon_I_Blackfyre,:Aegor_Rivers,:Daemon_II_Blackfyre,:Aemon_Blackfyre,:Aegon_Blackfyre,:Serena_Blackfyre,:Maelys_Blackfyre
2	1	0	0	whose second side is House Blackfyre	:House_Blackfyre	:War_of_the_Ninepenny_Kings,:Battle_of_the_Redgrass_Field
0	1	0	0	whose first side is House Blackfyre	:House_Blackfyre	:Blackfyre_Rebellion
0	1	0	0	is in Torrhen's Square	:Torrhen's_Square	:Hollys_Umber,:Tyrek_Tallhart
0	1	0	0	location of Torrhen's Square	:Torrhen's_Square	:Westeros,:The_North
1	1	0	0	has the Torrhen's Square castle	:Torrhen's_Square	:The_North,:Kingdom_of_the_North
2	1	0	0	religion of Torrhen's Square	:Torrhen's_Square	:Old_Gods_of_the_Forest,:Drowned_God
0	1	0	0	the season that Serena Blackfyre appeared in	:Serena_Blackfyre	:Season_1
0	1	0	0	married to Serena Blackfyre	:Serena_Blackfyre	:Daemon_I_Blackfyre
1	1	0	0	allegiance of Serena Blackfyre	:Serena_Blackfyre	:House_Blackfyre
2	1	0	0	whose spouse is Serena Blackfyre	:Serena_Blackfyre	:Daemon_I_Blackfyre
0	1	0	0	whose religion is Great Stallion	:Great_Stallion	:Drogo,:Dothraki_Sea,:Moro,:Irri,:Rakharo,:Bharbo,:Forzho,:Qotho,:Rhalko,:Qhono,:Mago,:Moro's_wife_1,:Qorro,:Haggo,:Kovarro,:Brozho,:Moro's_wife_2,:Akho,:Aggo,:Moro's_bloodrider_1,:Vaes_Dothrak,:Moro's_bloodrider_2,:Cohollo,:Dothraki_crone,:Ornela,:High_Priestess_of_the_Dosh_Khaleen
0	1	0	0	Tyrosh is city of	:Tyrosh	:Free_Cities
0	1	0	0	whose culture is Tyrosh	:Tyrosh	:Daario_Naharis
1	1	0	0	is in Tyrosh	:Tyrosh	:Daario_Naharis
2	1	0	0	located in Tyrosh	:Tyrosh	:Stepstones
0	1	0	0	who died in episode The Ghost of Harrenhal	:The_Ghost_of_Harrenhal	:Renly_Baratheon,:Robar_Royce,:Emmon_Cuy
0	1	0	0	appeared in The Ghost of Harrenhal	:The_Ghost_of_Harrenhal	:Robar_Royce,:Emmon_Cuy,:Reginald_Lannister
1	1	0	0	mentioned is episode The Ghost of Harrenhal	:The_Ghost_of_Harrenhal	:Aerys_II_Targaryen,:Maegor_Targaryen,:Mance_Rayder,:Minisa_Tully
2	1	0	0	first episode is The Ghost of Harrenhal	:The_Ghost_of_Harrenhal	:Dagmer,:Lorren,:Winterfell_shepherd,:Qhorin,:Hallyne,:Quaithe
0	1	0	0	located in Lys	:Lys	:Varys,:Doreah,:Salladhor_Saan
0	1	0	0	are of Lys culture	:Lys	:Varys,:Doreah,:Salladhor_Saan
1	1	0	0	founder of Lys	:Lys	:Valyrian_Freehold
2	1	0	0	whose first side is Lys	:Lys	:Century_of_Blood,:Battle_of_the_Gullet
0	1	0	0	what is after Dance Over Storm's End	:Dance_Over_Storm's_End	:Assassination_at_the_Red_Keep
0	1	0	0	side one participant of Dance Over Storm's End	:Dance_Over_Storm's_End	:Aemond_Targaryen,:Vhagar
1	1	0	0	Dance Over Storm's End is a battle of	:Dance_Over_Storm's_End	:Dance_of_the_Dragons
2	1	0	0	first side casualty of Dance Over Storm's End	:Dance_Over_Storm's_End	:Lucerys_Velaryon
0	1	0	0	whose sibling is Harkon Umber	:Harkon_Umber	:Gareth_Umber,:Regan_Karstark,:Joseth_Umber,:Mycah_Umber,:Corin_Umber,:Lucan_Umber
0	1	0	0	episode where Harkon Umber was mentioned in	:Harkon_Umber	:A_Golden_Crown
1	1	0	0	culture of Harkon Umber	:Harkon_Umber	:Northmen
2	1	0	0	whose child is Harkon Umber	:Harkon_Umber	:Hothor_Umber,:Amarylis_Umber
0	1	0	0	episode where Paxter Redwyne was mentioned in	:Paxter_Redwyne	:The_Wolf_and_the_Lion
0	1	0	0	what Paxter Redwyne is the side two commander of	:Paxter_Redwyne	:Robert's_Rebellion
1	1	0	0	the season that Paxter Redwyne appeared in	:Paxter_Redwyne	:Season_1
2	1	0	0	what Paxter Redwyne is the side one commander of	:Paxter_Redwyne	:Siege_of_Storm's_End
0	1	0	0	the season that Maron Martell appeared in	:Maron_Martell	:Season_1
0	1	0	0	whose spouse is Maron Martell	:Maron_Martell	:Daenerys_Targaryen_(daughter_of_Aegon_IV)
1	1	0	0	culture of Maron Martell	:Maron_Martell	:Dornishmen
2	1	0	0	sibling of Maron Martell	:Maron_Martell	:Myriah_Martell
0	1	0	0	culture of Night's King	:Night's_King	:First_Men
0	1	0	0	what Night's King is the side two commander of	:Night's_King	:Fall_of_the_Night's_King
1	1	0	0	allegiance of The Night's King	:Night's_King	:Night's_Watch,:White_Walkers
2	1	0	0	those allied with The Night's King	:Night's_King	:White_Walker_(Hardhome)
0	1	0	0	where The Wall is a place of	:The_Wall	:The_North,:Kingdom_of_the_North
0	1	0	0	located in The Wall	:The_Wall	:Castle_Black
2	1	0	0	died from The Wall	:The_Wall	:Brynden_Rivers
0	1	0	0	first episode is You Win or You Die	:You_Win_or_You_Die	:Tywin_Lannister,:Othell_Yarwyck,:Boros_Blount,:Mandon_Moore,:Arys_Oakheart,:Todder,:Armeca
0	1	0	0	appeared in You Win or You Die	:You_Win_or_You_Die	:Varly,:Jaremy_Rykker
1	1	0	0	whose last was You Win or You Die	:You_Win_or_You_Die	:Robert_Baratheon
2	1	0	0	mentioned is episode You Win or You Die	:You_Win_or_You_Die	:Jon_Arryn,:Aegon_I_Targaryen,:Bowen_Marsh,:Bharbo
0	1	0	0	whose death episode is Blackwater	:Blackwater	:Matthos_Seaworth,:Baratheon_officer
0	1	0	0	appeared in Blackwater	:Blackwater	:Imry_Florent,:Baratheon_officer
1	1	0	0	mentioned is episode Blackwater	:Blackwater	:Joanna_Lannister
2	1	0	0	whose last was Blackwater	:Blackwater	:Ilyn_Payne,:Matthos_Seaworth,:Mandon_Moore,:Hallyne,:Armeca
0	1	0	0	allegiance of Mira Forrester	:Mira_Forrester	:House_Forrester,:House_Tyrell
0	1	0	0	last of Mira Forrester	:Mira_Forrester	:The_Ice_Dragon
1	1	0	0	place of Mira Forrester	:Mira_Forrester	:Ironrath
2	1	0	0	episode Mira Forrester first appeared in	:Mira_Forrester	:Iron_From_Ice
0	1	0	0	castle in The Neck	:The_Neck	:Moat_Cailin,:Greywater_Watch
0	1	0	0	location of The Neck	:The_Neck	:Westeros,:the_Riverlands,:the_North
1	1	0	0	religion of The Neck	:The_Neck	:Old_Gods_of_the_Forest
2	1	0	0	located in The Neck	:The_Neck	:Moat_Cailin,:Greywater_Watch
0	1	0	0	what preceded Second Siege of Meereen	:Second_Siege_of_Meereen	:Uprising_in_Meereen,:Massacre_of_the_Khalar_vezhven,:Siege_of_Astapor
0	1	0	0	what a conflict of Second Siege of Meereen is	:Second_Siege_of_Meereen	:Liberation_of_Slaver's_Bay
1	1	0	0	where Second Siege of Meereen took place	:Second_Siege_of_Meereen	:Meereen,:Bay_of_Dragons
2	1	0	0	what first side of Second Siege of Meereen is	:Second_Siege_of_Meereen	:House_Targaryen,:Dothraki,:Second_Sons,:Unsullied
0	1	0	0	whose family is Viola Redwyne	:Viola_Redwyne	:Tyrell_lady
0	1	0	0	culture of Viola Redwyne	:Viola_Redwyne	:Andals
1	1	0	0	whose sibling is Viola Redwyne	:Viola_Redwyne	:Olenna_Tyrell
2	1	0	0	sibling of Viola Redwyne	:Viola_Redwyne	:Olenna_Tyrell
0	1	0	0	episode White Walker first appeared in	:White_Walker_(Valar_Morghulis)	:Valar_Morghulis
0	1	0	0	what killed White Walker	:White_Walker_(Valar_Morghulis)	:Samwell_Tarly
1	1	0	0	what White Walker is the side two commander of	:White_Walker_(Valar_Morghulis)	:Battle_of_the_Fist_of_the_First_Men
2	1	0	0	last of White Walker	:White_Walker_(Valar_Morghulis)	:Second_Sons_(episode)
0	1	0	0	the season that Baratheon appeared in	:Baratheon_(son_of_Robert)	:Season_1
0	1	0	0	whose sibling is Baratheon	:Baratheon_(son_of_Robert)	:Joffrey_Baratheon,:Tommen_Baratheon,:Myrcella_Baratheon,:Barra,:Gendry
1	1	0	0	whose child is Baratheon	:Baratheon_(son_of_Robert)	:Robert_Baratheon,:Cersei_Lannister
2	1	0	0	father of Baratheon	:Baratheon_(son_of_Robert)	:Robert_Baratheon
0	1	0	0	what Qyburn is the side one participant of	:Qyburn	:Destruction_of_the_Great_Sept_of_Baelor
0	1	0	0	whose first side is Qyburn	:Qyburn	:Destruction_of_the_Great_Sept_of_Baelor
1	1	0	0	killed by Qyburn	:Qyburn	:High_Sparrow,:Pycelle
2	1	0	0	first episode of Qyburn	:Qyburn	:Valar_Dohaeris
0	1	0	0	castle in The Vale of Arryn	:The_Vale_of_Arryn	:Runestone
